inlet_temp_c,outlet_temp_c,power_kw,airflow_cfm,humidity_pct,cpu_util_pct,anomaly,is_train,timestamp
0.150538,0.240466,0.183946,0.171893,0.0,0.961538,0,1,2026-03-04 12:25:00
0.150538,0.141949,0.162765,0.164925,0.0,0.964103,0,1,2026-03-04 12:30:00
0.139785,0.105932,0.147157,0.159117,0.0,0.961538,0,1,2026-03-04 12:35:00
0.150538,0.102754,0.138239,0.155633,0.0,0.958974,0,1,2026-03-04 12:40:00
0.150538,0.110169,0.134894,0.15331,0.0,0.958974,0,1,2026-03-04 12:45:00
0.150538,0.09428,0.13155,0.150987,0.0,0.958974,0,1,2026-03-04 12:50:00
0.150538,0.126059,0.130435,0.149826,0.0,0.953846,0,1,2026-03-04 12:55:00
0.236559,0.163136,0.142698,0.152149,0.0,0.974359,0,1,2026-03-04 13:00:00
0.172043,0.173729,0.148272,0.15331,0.0,0.974359,0,1,2026-03-04 13:05:00
0.16129,0.102754,0.13155,0.147503,0.0,0.948718,0,1,2026-03-04 13:10:00
0.204301,0.141949,0.138239,0.148664,0.0,0.958974,0,1,2026-03-04 13:15:00
0.182796,0.163136,0.149387,0.152149,0.0,0.958974,0,1,2026-03-04 13:20:00
0.16129,0.207627,0.169454,0.160279,0.0,0.946154,0,1,2026-03-04 13:25:00
0.150538,0.141949,0.15942,0.156794,0.0,0.946154,0,1,2026-03-04 13:30:00
0.150538,0.132415,0.153846,0.155633,0.0,0.933333,0,1,2026-03-04 13:35:00
0.150538,0.095339,0.139353,0.149826,0.0,0.933333,0,1,2026-03-04 13:40:00
0.139785,0.144068,0.146042,0.152149,0.0,0.94359,0,1,2026-03-04 13:45:00
0.139785,0.123941,0.139353,0.148664,0.0,0.941026,0,1,2026-03-04 13:50:00
0.139785,0.125,0.140468,0.148664,0.0,0.941026,0,1,2026-03-04 13:55:00
0.139785,0.163136,0.150502,0.152149,0.0,0.938462,0,1,2026-03-04 14:00:00
0.139785,0.146186,0.148272,0.150987,0.0,0.941026,0,1,2026-03-04 14:05:00
0.139785,0.199153,0.16165,0.155633,0.0,0.941026,0,1,2026-03-04 14:10:00
0.139785,0.137712,0.149387,0.150987,0.0,0.941026,0,1,2026-03-04 14:15:00
0.139785,0.131356,0.144928,0.149826,0.0,0.938462,0,1,2026-03-04 14:20:00
0.129032,0.101695,0.132664,0.14518,0.0,0.935897,0,1,2026-03-04 14:25:00
0.129032,0.065678,0.117057,0.138211,0.0,0.938462,0,1,2026-03-04 14:30:00
0.129032,0.095339,0.114827,0.13705,0.0,0.938462,0,1,2026-03-04 14:35:00
0.129032,0.064619,0.101449,0.130081,0.0,0.935897,0,1,2026-03-04 14:40:00
0.11828,0.04661,0.089186,0.124274,0.0,0.935897,0,1,2026-03-04 14:45:00
0.129032,0.086864,0.093645,0.123113,0.0,0.933333,0,1,2026-03-04 14:50:00
0.11828,0.092161,0.095875,0.12079,0.0,0.933333,0,1,2026-03-04 14:55:00
0.11828,0.065678,0.089186,0.117305,0.0,0.938462,0,1,2026-03-04 15:00:00
0.107527,0.105932,0.093645,0.117305,0.0,0.933333,0,1,2026-03-04 15:05:00
0.11828,0.10911,0.09922,0.117305,0.0,0.935897,0,1,2026-03-04 15:10:00
0.11828,0.097458,0.098105,0.117305,0.0,0.935897,0,1,2026-03-04 15:15:00
0.11828,0.088983,0.095875,0.114983,0.0,0.930769,0,1,2026-03-04 15:20:00
0.11828,0.111229,0.098105,0.113821,0.0,0.928205,0,1,2026-03-04 15:25:00
0.11828,0.204449,0.124861,0.123113,0.0,0.930769,0,1,2026-03-04 15:30:00
0.11828,0.17161,0.133779,0.126597,0.0,0.930769,0,1,2026-03-04 15:35:00
0.107527,0.115466,0.124861,0.124274,0.0,0.930769,0,1,2026-03-04 15:40:00
0.107527,0.120763,0.123746,0.123113,0.0,0.930769,0,1,2026-03-04 15:45:00
0.107527,0.097458,0.118172,0.12079,0.0,0.928205,0,1,2026-03-04 15:50:00
0.107527,0.096398,0.113712,0.118467,0.0,0.928205,0,1,2026-03-04 15:55:00
0.107527,0.075212,0.104794,0.116144,0.0,0.915385,0,1,2026-03-04 16:00:00
0.107527,0.076271,0.100334,0.113821,0.0,0.910256,0,1,2026-03-04 16:05:00
0.096774,0.138771,0.109253,0.114983,0.0,0.925641,0,1,2026-03-04 16:10:00
0.096774,0.117585,0.108138,0.114983,0.0,0.925641,0,1,2026-03-04 16:15:00
0.107527,0.112288,0.109253,0.114983,0.0,0.923077,0,1,2026-03-04 16:20:00
0.096774,0.10911,0.108138,0.113821,0.0,0.923077,0,1,2026-03-04 16:25:00
0.096774,0.096398,0.101449,0.110337,0.0,0.925641,0,1,2026-03-04 16:30:00
0.096774,0.073093,0.093645,0.106852,0.0,0.928205,0,1,2026-03-04 16:35:00
0.096774,0.10911,0.100334,0.109175,0.0,0.925641,0,1,2026-03-04 16:40:00
0.096774,0.092161,0.09476,0.105691,0.0,0.925641,0,1,2026-03-04 16:45:00
0.096774,0.085805,0.093645,0.10453,0.0,0.928205,0,1,2026-03-04 16:50:00
0.096774,0.102754,0.095875,0.10453,0.0,0.928205,0,1,2026-03-04 16:55:00
0.096774,0.104873,0.098105,0.105691,0.0,0.925641,0,1,2026-03-04 17:00:00
0.096774,0.099576,0.098105,0.10453,0.0,0.923077,0,1,2026-03-04 17:05:00
0.096774,0.074153,0.090301,0.102207,0.0,0.920513,0,1,2026-03-04 17:10:00
0.096774,0.073093,0.088071,0.099884,0.0,0.923077,0,1,2026-03-04 17:15:00
0.096774,0.072034,0.085842,0.098722,0.0,0.923077,0,1,2026-03-04 17:20:00
0.096774,0.120763,0.09476,0.101045,0.0,0.923077,0,1,2026-03-04 17:25:00
0.096774,0.108051,0.093645,0.099884,0.0,0.917949,0,1,2026-03-04 17:30:00
0.086022,0.102754,0.091416,0.097561,0.0,0.917949,0,1,2026-03-04 17:35:00
0.086022,0.10911,0.09699,0.099884,0.0,0.923077,0,1,2026-03-04 17:40:00
0.086022,0.134534,0.102564,0.101045,0.0,0.923077,0,1,2026-03-04 17:45:00
0.086022,0.075212,0.091416,0.0964,0.0,0.920513,0,1,2026-03-04 17:50:00
0.086022,0.060381,0.083612,0.092915,0.0,0.917949,0,1,2026-03-04 17:55:00
0.096774,0.080508,0.083612,0.092915,0.0,0.920513,0,1,2026-03-04 18:00:00
0.086022,0.063559,0.079153,0.090592,0.0,0.923077,0,1,2026-03-04 18:05:00
0.096774,0.034958,0.068004,0.085947,0.0,0.923077,0,1,2026-03-04 18:10:00
0.086022,0.057203,0.069119,0.084785,0.0,0.923077,0,1,2026-03-04 18:15:00
0.086022,0.059322,0.069119,0.083624,0.0,0.915385,0,1,2026-03-04 18:20:00
0.096774,0.064619,0.068004,0.082462,0.0,0.912821,0,1,2026-03-04 18:25:00
0.086022,0.075212,0.069119,0.082462,0.0,0.917949,0,1,2026-03-04 18:30:00
0.086022,0.075212,0.069119,0.081301,0.0,0.917949,0,1,2026-03-04 18:35:00
0.086022,0.081568,0.069119,0.080139,0.0,0.917949,0,1,2026-03-04 18:40:00
0.086022,0.102754,0.076923,0.081301,0.0,0.915385,0,1,2026-03-04 18:45:00
0.086022,0.059322,0.070234,0.078978,0.0,0.915385,0,1,2026-03-04 18:50:00
0.096774,0.080508,0.076923,0.080139,0.0,0.917949,0,1,2026-03-04 18:55:00
0.086022,0.066737,0.072464,0.078978,0.0,0.920513,0,1,2026-03-04 19:00:00
0.096774,0.064619,0.070234,0.076655,0.0,0.920513,0,1,2026-03-04 19:05:00
0.086022,0.059322,0.068004,0.075494,0.0,0.915385,0,1,2026-03-04 19:10:00
0.086022,0.088983,0.074693,0.077816,0.0,0.915385,0,1,2026-03-04 19:15:00
0.086022,0.065678,0.070234,0.075494,0.0,0.917949,0,1,2026-03-04 19:20:00
0.086022,0.065678,0.068004,0.074332,0.0,0.917949,0,1,2026-03-04 19:25:00
0.086022,0.052966,0.061315,0.072009,0.0,0.915385,0,1,2026-03-04 19:30:00
0.086022,0.041314,0.055741,0.068525,0.0,0.910256,0,1,2026-03-04 19:35:00
0.086022,0.106992,0.069119,0.072009,0.0,0.912821,0,1,2026-03-04 19:40:00
0.086022,0.057203,0.060201,0.068525,0.0,0.915385,0,1,2026-03-04 19:45:00
0.086022,0.059322,0.060201,0.067364,0.0,0.915385,0,1,2026-03-04 19:50:00
0.075269,0.060381,0.060201,0.066202,0.0,0.915385,0,1,2026-03-04 19:55:00
0.086022,0.091102,0.072464,0.070848,0.0,0.912821,0,1,2026-03-04 20:00:00
0.086022,0.04661,0.061315,0.066202,0.0,0.912821,0,1,2026-03-04 20:05:00
0.086022,0.051907,0.059086,0.065041,0.0,0.912821,0,1,2026-03-04 20:10:00
0.086022,0.052966,0.059086,0.065041,0.0,0.912821,0,1,2026-03-04 20:15:00
0.086022,0.097458,0.068004,0.067364,0.0,0.910256,0,1,2026-03-04 20:20:00
0.075269,0.088983,0.072464,0.068525,0.0,0.905128,0,1,2026-03-04 20:25:00
0.075269,0.059322,0.06466,0.066202,0.0,0.910256,0,1,2026-03-04 20:30:00
0.075269,0.059322,0.063545,0.065041,0.0,0.912821,0,1,2026-03-04 20:35:00
0.075269,0.054025,0.061315,0.065041,0.0,0.912821,0,1,2026-03-04 20:40:00
0.086022,0.045551,0.055741,0.062718,0.0,0.910256,0,1,2026-03-04 20:45:00
0.075269,0.059322,0.055741,0.061556,0.0,0.907692,0,1,2026-03-04 20:50:00
0.075269,0.068856,0.060201,0.062718,0.0,0.907692,0,1,2026-03-04 20:55:00
0.064516,0.03178,0.049052,0.058072,0.0,0.912821,0,1,2026-03-04 21:00:00
0.075269,0.037076,0.045708,0.055749,0.0,0.912821,0,1,2026-03-04 21:05:00
0.075269,0.044492,0.046823,0.055749,0.0,0.910256,0,1,2026-03-04 21:10:00
0.075269,0.055085,0.050167,0.055749,0.0,0.910256,0,1,2026-03-04 21:15:00
0.075269,0.045551,0.047938,0.053426,0.0,0.910256,0,1,2026-03-04 21:20:00
0.075269,0.03178,0.043478,0.052265,0.0,0.912821,0,1,2026-03-04 21:25:00
0.075269,0.07839,0.055741,0.055749,0.0,0.910256,0,1,2026-03-04 21:30:00
0.075269,0.077331,0.059086,0.056911,0.0,0.910256,0,1,2026-03-04 21:35:00
0.086022,0.0625,0.055741,0.055749,0.0,0.910256,0,1,2026-03-04 21:40:00
0.086022,0.085805,0.06243,0.058072,0.0,0.910256,0,1,2026-03-04 21:45:00
0.075269,0.044492,0.053512,0.053426,0.0,0.907692,0,1,2026-03-04 21:50:00
0.075269,0.047669,0.051282,0.052265,0.0,0.910256,0,1,2026-03-04 21:55:00
0.075269,0.057203,0.052397,0.053426,0.0,0.910256,0,1,2026-03-04 22:00:00
0.075269,0.070975,0.055741,0.053426,0.0,0.902564,0,1,2026-03-04 22:05:00
0.075269,0.096398,0.06689,0.058072,0.0,0.902564,0,1,2026-03-04 22:10:00
0.064516,0.081568,0.06689,0.058072,0.0,0.907692,0,1,2026-03-04 22:15:00
0.075269,0.049788,0.060201,0.056911,0.0,0.905128,0,1,2026-03-04 22:20:00
0.075269,0.065678,0.061315,0.056911,0.0,0.902564,0,1,2026-03-04 22:25:00
0.075269,0.056144,0.059086,0.055749,0.0,0.905128,0,1,2026-03-04 22:30:00
0.075269,0.060381,0.056856,0.055749,0.0,0.905128,0,1,2026-03-04 22:35:00
0.075269,0.04661,0.054627,0.053426,0.0,0.905128,0,1,2026-03-04 22:40:00
0.075269,0.040254,0.050167,0.052265,0.0,0.905128,0,1,2026-03-04 22:45:00
0.075269,0.059322,0.054627,0.053426,0.0,0.907692,0,1,2026-03-04 22:50:00
0.075269,0.032839,0.046823,0.051103,0.0,0.905128,0,1,2026-03-04 22:55:00
0.075269,0.049788,0.046823,0.051103,0.0,0.905128,0,1,2026-03-04 23:00:00
0.075269,0.052966,0.046823,0.049942,0.0,0.907692,0,1,2026-03-04 23:05:00
0.075269,0.072034,0.055741,0.052265,0.0,0.905128,0,1,2026-03-04 23:10:00
0.064516,0.045551,0.051282,0.052265,0.0,0.907692,0,1,2026-03-04 23:15:00
0.064516,0.051907,0.051282,0.051103,0.0,0.902564,0,1,2026-03-04 23:20:00
0.075269,0.039195,0.046823,0.049942,0.0,0.9,0,1,2026-03-04 23:25:00
0.075269,0.104873,0.06689,0.056911,0.0,0.907692,0,1,2026-03-04 23:30:00
0.064516,0.051907,0.056856,0.053426,0.0,0.907692,0,1,2026-03-04 23:35:00
0.064516,0.049788,0.055741,0.053426,0.0,0.907692,0,1,2026-03-04 23:40:00
0.064516,0.065678,0.059086,0.053426,0.0,0.905128,0,1,2026-03-04 23:45:00
0.075269,0.050847,0.055741,0.052265,0.0,0.902564,0,1,2026-03-04 23:50:00
0.064516,0.034958,0.050167,0.052265,0.0,0.905128,0,1,2026-03-04 23:55:00
0.075269,0.027542,0.044593,0.049942,0.0,0.905128,0,1,2026-03-05 00:00:00
0.064516,0.039195,0.042363,0.04878,0.0,0.905128,0,1,2026-03-05 00:05:00
0.064516,0.041314,0.042363,0.047619,0.0,0.905128,0,1,2026-03-05 00:10:00
0.064516,0.118644,0.06243,0.053426,0.0,0.902564,0,1,2026-03-05 00:15:00
0.064516,0.086864,0.063545,0.053426,0.0,0.9,0,1,2026-03-05 00:20:00
0.064516,0.042373,0.053512,0.052265,0.0,0.9,0,1,2026-03-05 00:25:00
0.075269,0.074153,0.06689,0.056911,0.0,0.905128,0,1,2026-03-05 00:30:00
0.075269,0.108051,0.078038,0.061556,0.0,0.902564,0,1,2026-03-05 00:35:00
0.075269,0.063559,0.069119,0.059233,0.0,0.902564,0,1,2026-03-05 00:40:00
0.075269,0.068856,0.069119,0.059233,0.0,0.902564,0,1,2026-03-05 00:45:00
0.064516,0.058263,0.065775,0.058072,0.0,0.902564,0,1,2026-03-05 00:50:00
0.075269,0.052966,0.061315,0.056911,0.0,0.902564,0,1,2026-03-05 00:55:00
0.075269,0.054025,0.059086,0.055749,0.0,0.905128,0,1,2026-03-05 01:00:00
0.064516,0.066737,0.06243,0.056911,0.0,0.905128,0,1,2026-03-05 01:05:00
0.075269,0.054025,0.059086,0.055749,0.0,0.902564,0,1,2026-03-05 01:10:00
0.064516,0.033898,0.053512,0.052265,0.0,0.902564,0,1,2026-03-05 01:15:00
0.075269,0.04661,0.054627,0.053426,0.0,0.902564,0,1,2026-03-05 01:20:00
0.064516,0.069915,0.060201,0.055749,0.0,0.902564,0,1,2026-03-05 01:25:00
0.075269,0.065678,0.059086,0.055749,0.0,0.902564,0,1,2026-03-05 01:30:00
0.075269,0.034958,0.051282,0.052265,0.0,0.902564,0,1,2026-03-05 01:35:00
0.075269,0.049788,0.051282,0.052265,0.0,0.902564,0,1,2026-03-05 01:40:00
0.075269,0.052966,0.051282,0.052265,0.0,0.953846,0,1,2026-03-05 01:45:00
0.075269,0.039195,0.047938,0.051103,0.0,0.964103,0,1,2026-03-05 01:50:00
0.075269,0.0625,0.053512,0.052265,0.0,0.928205,0,1,2026-03-05 01:55:00
0.064516,0.033898,0.046823,0.051103,0.0,0.930769,0,1,2026-03-05 02:00:00
0.075269,0.058263,0.049052,0.051103,0.0,0.928205,0,1,2026-03-05 02:05:00
0.064516,0.050847,0.047938,0.049942,0.0,0.928205,0,1,2026-03-05 02:10:00
0.064516,0.049788,0.046823,0.04878,0.0,0.928205,0,1,2026-03-05 02:15:00
0.064516,0.042373,0.044593,0.047619,0.0,0.930769,0,1,2026-03-05 02:20:00
0.064516,0.044492,0.043478,0.047619,0.0,0.930769,0,1,2026-03-05 02:25:00
0.064516,0.039195,0.041249,0.045296,0.0,0.928205,0,1,2026-03-05 02:30:00
0.064516,0.064619,0.049052,0.047619,0.0,0.930769,0,1,2026-03-05 02:35:00
0.075269,0.050847,0.050167,0.047619,0.0,0.928205,0,1,2026-03-05 02:40:00
0.064516,0.049788,0.050167,0.047619,0.0,0.928205,0,1,2026-03-05 02:45:00
0.064516,0.066737,0.053512,0.04878,0.0,0.928205,0,1,2026-03-05 02:50:00
0.064516,0.105932,0.06466,0.052265,0.0,0.925641,0,1,2026-03-05 02:55:00
0.064516,0.081568,0.06466,0.052265,0.0,0.928205,0,1,2026-03-05 03:00:00
0.064516,0.070975,0.06243,0.052265,0.0,0.928205,0,1,2026-03-05 03:05:00
0.064516,0.044492,0.055741,0.051103,0.0,0.925641,0,1,2026-03-05 03:10:00
0.064516,0.034958,0.049052,0.04878,0.0,0.928205,0,1,2026-03-05 03:15:00
0.064516,0.073093,0.054627,0.049942,0.0,0.930769,0,1,2026-03-05 03:20:00
0.053763,0.055085,0.052397,0.049942,0.0,0.930769,0,1,2026-03-05 03:25:00
0.053763,0.075212,0.060201,0.052265,0.0,0.925641,0,1,2026-03-05 03:30:00
0.064516,0.067797,0.059086,0.052265,0.0,0.923077,0,1,2026-03-05 03:35:00
0.064516,0.059322,0.055741,0.051103,0.0,0.925641,0,1,2026-03-05 03:40:00
0.053763,0.057203,0.055741,0.051103,0.0,0.925641,0,1,2026-03-05 03:45:00
0.064516,0.057203,0.055741,0.052265,0.0,0.928205,0,1,2026-03-05 03:50:00
0.064516,0.098517,0.070234,0.056911,0.0,0.923077,0,1,2026-03-05 03:55:00
0.053763,0.086864,0.072464,0.058072,0.0,0.923077,0,1,2026-03-05 04:00:00
0.053763,0.048729,0.063545,0.055749,0.0,0.928205,0,1,2026-03-05 04:05:00
0.053763,0.0625,0.061315,0.053426,0.0,0.925641,0,1,2026-03-05 04:10:00
0.064516,0.050847,0.055741,0.053426,0.0,0.925641,0,1,2026-03-05 04:15:00
0.064516,0.023305,0.046823,0.051103,0.0,0.925641,0,1,2026-03-05 04:20:00
0.064516,0.064619,0.054627,0.052265,0.0,0.917949,0,1,2026-03-05 04:25:00
0.064516,0.054025,0.050167,0.051103,0.0,0.920513,0,1,2026-03-05 04:30:00
0.064516,0.10911,0.065775,0.055749,0.0,0.923077,0,1,2026-03-05 04:35:00
0.075269,0.167373,0.090301,0.065041,0.0,0.923077,0,1,2026-03-05 04:40:00
0.064516,0.123941,0.088071,0.066202,0.0,0.925641,0,1,2026-03-05 04:45:00
0.064516,0.14089,0.103679,0.073171,0.0,0.923077,0,1,2026-03-05 04:50:00
0.064516,0.153602,0.120401,0.081301,0.0,0.923077,0,1,2026-03-05 04:55:00
0.053763,0.090042,0.109253,0.080139,0.0,0.920513,0,1,2026-03-05 05:00:00
0.064516,0.113347,0.118172,0.085947,0.0,0.905128,0,1,2026-03-05 05:05:00
0.064516,0.112288,0.113712,0.085947,0.0,0.894872,0,1,2026-03-05 05:10:00
0.064516,0.077331,0.102564,0.083624,0.0,0.907692,0,1,2026-03-05 05:15:00
0.064516,0.028602,0.082497,0.076655,0.0,0.920513,0,1,2026-03-05 05:20:00
0.064516,0.038136,0.074693,0.074332,0.0,0.920513,0,1,2026-03-05 05:25:00
0.064516,0.074153,0.078038,0.076655,0.0,0.920513,0,1,2026-03-05 05:30:00
0.064516,0.083686,0.078038,0.076655,0.0,0.915385,0,1,2026-03-05 05:35:00
0.064516,0.079449,0.078038,0.076655,0.0,0.915385,0,1,2026-03-05 05:40:00
0.064516,0.04661,0.069119,0.073171,0.0,0.923077,0,1,2026-03-05 05:45:00
0.064516,0.082627,0.076923,0.075494,0.0,0.920513,0,1,2026-03-05 05:50:00
0.064516,0.040254,0.06466,0.072009,0.0,0.920513,0,1,2026-03-05 05:55:00
0.064516,0.047669,0.06243,0.069686,0.0,0.917949,0,1,2026-03-05 06:00:00
0.064516,0.054025,0.06243,0.069686,0.0,0.915385,0,1,2026-03-05 06:05:00
0.064516,0.036017,0.054627,0.066202,0.0,0.917949,0,1,2026-03-05 06:10:00
0.064516,0.055085,0.055741,0.065041,0.0,0.917949,0,1,2026-03-05 06:15:00
0.064516,0.092161,0.063545,0.067364,0.0,0.917949,0,1,2026-03-05 06:20:00
0.053763,0.060381,0.06243,0.066202,0.0,0.917949,0,1,2026-03-05 06:25:00
0.053763,0.098517,0.070234,0.068525,0.0,0.915385,0,1,2026-03-05 06:30:00
0.053763,0.067797,0.065775,0.067364,0.0,0.917949,0,1,2026-03-05 06:35:00
0.064516,0.052966,0.061315,0.065041,0.0,0.917949,0,1,2026-03-05 06:40:00
0.053763,0.036017,0.054627,0.062718,0.0,0.920513,0,1,2026-03-05 06:45:00
0.064516,0.026483,0.049052,0.060395,0.0,0.915385,0,1,2026-03-05 06:50:00
0.053763,0.042373,0.047938,0.058072,0.0,0.912821,0,1,2026-03-05 06:55:00
0.053763,0.049788,0.046823,0.056911,0.0,0.917949,0,1,2026-03-05 07:00:00
0.053763,0.073093,0.051282,0.056911,0.0,0.920513,0,1,2026-03-05 07:05:00
0.064516,0.069915,0.052397,0.056911,0.0,0.920513,0,1,2026-03-05 07:10:00
0.064516,0.132415,0.068004,0.061556,0.0,0.912821,0,1,2026-03-05 07:15:00
0.064516,0.092161,0.069119,0.062718,0.0,0.912821,0,1,2026-03-05 07:20:00
0.064516,0.063559,0.06466,0.061556,0.0,0.917949,0,1,2026-03-05 07:25:00
0.053763,0.080508,0.06689,0.061556,0.0,0.915385,0,1,2026-03-05 07:30:00
0.064516,0.029661,0.053512,0.056911,0.0,0.912821,0,1,2026-03-05 07:35:00
0.053763,0.039195,0.050167,0.055749,0.0,0.912821,0,1,2026-03-05 07:40:00
0.064516,0.082627,0.061315,0.059233,0.0,0.917949,0,1,2026-03-05 07:45:00
0.064516,0.114407,0.078038,0.065041,0.0,0.917949,0,1,2026-03-05 07:50:00
0.064516,0.087924,0.078038,0.066202,0.0,0.912821,0,1,2026-03-05 07:55:00
0.064516,0.068856,0.071349,0.063879,0.0,0.912821,0,1,2026-03-05 08:00:00
0.053763,0.103814,0.085842,0.070848,0.0,0.912821,0,1,2026-03-05 08:05:00
0.064516,0.077331,0.082497,0.069686,0.0,0.910256,0,1,2026-03-05 08:10:00
0.064516,0.15572,0.103679,0.077816,0.0,0.915385,0,1,2026-03-05 08:15:00
0.053763,0.087924,0.092531,0.075494,0.0,0.915385,0,1,2026-03-05 08:20:00
0.053763,0.091102,0.090301,0.075494,0.0,0.917949,0,1,2026-03-05 08:25:00
0.064516,0.049788,0.079153,0.073171,0.0,0.917949,0,1,2026-03-05 08:30:00
0.086022,0.09322,0.083612,0.074332,0.0,0.917949,0,1,2026-03-05 08:35:00
0.064516,0.072034,0.080268,0.074332,0.0,0.920513,0,1,2026-03-05 08:40:00
0.075269,0.044492,0.070234,0.070848,0.0,0.915385,0,1,2026-03-05 08:45:00
0.075269,0.057203,0.068004,0.069686,0.0,0.915385,0,1,2026-03-05 08:50:00
0.064516,0.103814,0.073579,0.070848,0.0,0.912821,0,1,2026-03-05 08:55:00
0.075269,0.072034,0.071349,0.069686,0.0,0.912821,0,1,2026-03-05 09:00:00
0.075269,0.070975,0.070234,0.069686,0.0,0.917949,0,1,2026-03-05 09:05:00
0.075269,0.056144,0.06466,0.067364,0.0,0.915385,0,1,2026-03-05 09:10:00
0.064516,0.032839,0.055741,0.063879,0.0,0.915385,0,1,2026-03-05 09:15:00
0.075269,0.052966,0.055741,0.063879,0.0,0.915385,0,1,2026-03-05 09:20:00
0.075269,0.060381,0.059086,0.063879,0.0,0.915385,0,1,2026-03-05 09:25:00
0.075269,0.038136,0.053512,0.061556,0.0,0.917949,0,1,2026-03-05 09:30:00
0.075269,0.07839,0.06243,0.063879,0.0,0.917949,0,1,2026-03-05 09:35:00
0.075269,0.063559,0.061315,0.063879,0.0,0.915385,0,1,2026-03-05 09:40:00
0.075269,0.063559,0.059086,0.062718,0.0,0.915385,0,1,2026-03-05 09:45:00
0.064516,0.051907,0.055741,0.061556,0.0,0.915385,0,1,2026-03-05 09:50:00
0.064516,0.069915,0.056856,0.061556,0.0,0.915385,0,1,2026-03-05 09:55:00
0.064516,0.055085,0.054627,0.059233,0.0,0.917949,0,1,2026-03-05 10:00:00
0.064516,0.079449,0.059086,0.060395,0.0,0.917949,0,1,2026-03-05 10:05:00
0.075269,0.048729,0.052397,0.058072,0.0,0.912821,0,1,2026-03-05 10:10:00
0.064516,0.036017,0.046823,0.053426,0.0,0.912821,0,1,2026-03-05 10:15:00
0.075269,0.054025,0.049052,0.055749,0.0,0.915385,0,1,2026-03-05 10:20:00
0.064516,0.075212,0.055741,0.056911,0.0,0.915385,0,1,2026-03-05 10:25:00
0.064516,0.059322,0.053512,0.055749,0.0,0.915385,0,1,2026-03-05 10:30:00
0.064516,0.081568,0.06243,0.059233,0.0,0.912821,0,1,2026-03-05 10:35:00
0.064516,0.034958,0.051282,0.053426,0.0,0.912821,0,1,2026-03-05 10:40:00
0.064516,0.095339,0.065775,0.059233,0.0,0.912821,0,1,2026-03-05 10:45:00
0.064516,0.085805,0.06689,0.060395,0.0,0.912821,0,1,2026-03-05 10:50:00
0.064516,0.153602,0.086957,0.067364,0.0,0.912821,0,1,2026-03-05 10:55:00
0.075269,0.132415,0.095875,0.072009,0.0,0.910256,0,1,2026-03-05 11:00:00
0.086022,0.090042,0.088071,0.069686,0.0,0.907692,0,1,2026-03-05 11:05:00
0.075269,0.079449,0.084727,0.069686,0.0,0.910256,0,1,2026-03-05 11:10:00
0.075269,0.095339,0.093645,0.074332,0.0,0.912821,0,1,2026-03-05 11:15:00
0.064516,0.081568,0.089186,0.073171,0.0,0.915385,0,1,2026-03-05 11:20:00
0.075269,0.038136,0.074693,0.069686,0.0,0.912821,0,1,2026-03-05 11:25:00
0.064516,0.037076,0.06689,0.066202,0.0,0.912821,0,1,2026-03-05 11:30:00
0.064516,0.047669,0.063545,0.065041,0.0,0.912821,0,1,2026-03-05 11:35:00
0.075269,0.043432,0.060201,0.063879,0.0,0.912821,0,1,2026-03-05 11:40:00
0.075269,0.081568,0.072464,0.068525,0.0,0.915385,0,1,2026-03-05 11:45:00
0.075269,0.042373,0.061315,0.063879,0.0,0.907692,0,1,2026-03-05 11:50:00
0.075269,0.050847,0.059086,0.063879,0.0,0.905128,0,1,2026-03-05 11:55:00
0.075269,0.040254,0.053512,0.061556,0.0,0.912821,0,1,2026-03-05 12:00:00
0.064516,0.04661,0.051282,0.059233,0.0,0.912821,0,1,2026-03-05 12:05:00
0.064516,0.034958,0.047938,0.056911,0.0,0.912821,0,1,2026-03-05 12:10:00
0.064516,0.033898,0.044593,0.053426,0.0,0.907692,0,1,2026-03-05 12:15:00
0.075269,0.038136,0.042363,0.052265,0.0,0.907692,0,1,2026-03-05 12:20:00
0.075269,0.042373,0.041249,0.052265,0.0,0.912821,0,1,2026-03-05 12:25:00
0.075269,0.048729,0.043478,0.052265,0.0,0.912821,0,1,2026-03-05 12:30:00
0.075269,0.045551,0.041249,0.051103,0.0,0.910256,0,1,2026-03-05 12:35:00
0.075269,0.059322,0.046823,0.052265,0.0,0.905128,0,1,2026-03-05 12:40:00
0.075269,0.050847,0.043478,0.049942,0.0,0.905128,0,1,2026-03-05 12:45:00
0.075269,0.095339,0.055741,0.052265,0.0,0.910256,0,1,2026-03-05 12:50:00
0.075269,0.072034,0.055741,0.053426,0.0,0.907692,0,1,2026-03-05 12:55:00
0.075269,0.090042,0.063545,0.056911,0.0,0.907692,0,1,2026-03-05 13:00:00
0.075269,0.041314,0.052397,0.052265,0.0,0.905128,0,1,2026-03-05 13:05:00
0.064516,0.034958,0.047938,0.051103,0.0,0.905128,0,1,2026-03-05 13:10:00
0.064516,0.120763,0.068004,0.058072,0.0,0.910256,0,1,2026-03-05 13:15:00
0.086022,0.067797,0.06243,0.055749,0.0,0.910256,0,1,2026-03-05 13:20:00
0.064516,0.066737,0.06466,0.056911,0.0,0.907692,0,1,2026-03-05 13:25:00
0.064516,0.059322,0.061315,0.055749,0.0,0.905128,0,1,2026-03-05 13:30:00
0.075269,0.083686,0.068004,0.058072,0.0,0.905128,0,1,2026-03-05 13:35:00
